Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,SMA_10,SMA_20,SMA_50,Price Change,Positive Change,Negative Change,Avg Gain,Avg Loss,RS,RSI
2023-04-13 10:00:00,30204.85,30244.09,30152.0,30203.14,1599.09125,2023-04-13 10:59:59.999,48294878.2298982,35147.0,814.06674,24585915.821323,30109.381,30017.115999999998,30058.178,-1.7099999999991269,0.0,1.7099999999991269,36.778571428571276,18.51642857142854,1.9862670215638571,66.51337630630508
2023-04-13 11:00:00,30203.13,30235.0,30151.0,30159.82,1682.19602,2023-04-13 11:59:59.999,50792831.2987889,32777.0,786.49132,23746621.1045198,30118.85,30026.906,30060.326800000003,-43.31999999999971,0.0,43.31999999999971,36.778571428571276,21.371428571428364,1.7209224598930577,63.24775826065607
2023-04-13 12:00:00,30159.81,30303.64,30134.16,30272.14,3033.01027,2023-04-13 12:59:59.999,91644801.8682554,57252.0,1582.32853,47812403.6997267,30134.413,30043.561999999998,30063.3196,112.31999999999971,112.31999999999971,0.0,44.801428571428396,14.030714285714046,3.193096777478024,76.15127784860098
2023-04-13 13:00:00,30272.13,30328.91,30165.01,30175.75,2455.37582,2023-04-13 13:59:59.999,74256190.8422242,50616.0,1174.76231,35527818.3729939,30144.771,30051.153500000004,30065.731599999996,-96.38999999999942,0.0,96.38999999999942,41.46428571428545,20.915714285714007,1.9824465541971317,66.47048046535078
2023-04-13 14:00:00,30175.75,30530.0,30173.94,30435.34,4882.66693,2023-04-13 14:59:59.999,148304388.3636459,82002.0,3015.70673,91594047.1957975,30182.940000000002,30077.057500000003,30072.46,259.59000000000015,259.59000000000015,0.0,53.104999999999826,20.915714285714007,2.539000068301371,71.74343089289698
2023-04-13 15:00:00,30435.33,30595.0,30300.0,30441.43,4400.53673,2023-04-13 15:59:59.999,133855137.7450466,78312.0,2288.44967,69614464.356664,30216.575,30109.1995,30076.362399999998,6.0900000000001455,6.0900000000001455,0.0,47.79428571428538,20.915714285714007,2.285089816269395,69.55943198120478
2023-04-13 16:00:00,30441.43,30476.42,30262.4,30322.37,2727.282,2023-04-13 16:59:59.999,82799261.0566804,45533.0,1200.2429,36437805.3100218,30247.158000000003,30127.944499999994,30081.602000000003,-119.06000000000131,0.0,119.06000000000131,44.12428571428557,29.419999999999813,1.499805768670491,59.99689205726392
2023-04-13 17:00:00,30322.38,30435.48,30283.72,30425.85,2355.74887,2023-04-13 17:59:59.999,71530010.4055081,43837.0,1272.51258,38637219.3285609,30282.882999999994,30152.031,30086.2346,103.47999999999956,103.47999999999956,0.0,51.51571428571411,26.252857142856946,1.9622898187952411,66.2423307248614
2023-04-13 18:00:00,30425.85,30535.76,30409.78,30440.78,2137.20153,2023-04-13 18:59:59.999,65110326.7637876,41679.0,1115.59734,33991226.3578957,30308.147000000004,30182.002499999995,30092.4906,14.930000000000291,14.930000000000291,0.0,52.5821428571427,24.93000000000003,2.109191450346676,67.83729738197692
2023-04-13 19:00:00,30440.79,30440.79,30307.09,30335.13,2237.80037,2023-04-13 19:59:59.999,67954077.1599372,42167.0,917.24131,27850632.7349007,30321.175,30204.355499999998,30095.041800000003,-105.64999999999782,0.0,105.64999999999782,48.90857142857125,32.47642857142845,1.5059713638463061,60.09531415933087
2023-04-13 20:00:00,30335.13,30335.14,30205.0,30251.97,2599.77022,2023-04-13 20:59:59.999,78676486.973944,51961.0,1107.7624,33521711.4980749,30326.058,30217.7195,30095.4764,-83.15999999999985,0.0,83.15999999999985,48.90857142857125,32.09214285714266,1.5240045404972327,60.38041992575027
2023-04-13 21:00:00,30251.96,30328.42,30245.01,30283.7,1226.19143,2023-04-13 21:59:59.999,37140394.5639463,29356.0,598.14569,18115609.915746,30338.446000000004,30228.647999999997,30098.55,31.729999999999563,31.729999999999563,0.0,47.45642857142853,32.09214285714266,1.4787553695831277,59.65717261690983
2023-04-13 22:00:00,30283.7,30394.7,30283.69,30296.09,1453.81237,2023-04-13 22:59:59.999,44095717.6762707,32292.0,733.84877,22258519.5197695,30340.840999999997,30237.626999999997,30101.1872,12.389999999999418,12.389999999999418,0.0,39.802857142857,32.09214285714266,1.2402679783658692,55.36248298610083
2023-04-13 23:00:00,30296.09,30388.71,30280.11,30373.84,1102.16203,2023-04-13 23:59:59.999,33427420.6750779,25073.0,587.30241,17811285.0625898,30360.65,30252.710499999997,30104.8736,77.75,77.75,0.0,44.16285714285706,32.09214285714266,1.3761267778049868,57.91470348548583
2023-04-14 00:00:00,30373.84,30799.61,30310.03,30745.73,6387.55449,2023-04-14 00:59:59.999,195562205.83924448,131251.0,3513.13657,107575119.8938823,30391.688999999995,30287.3145,30114.513199999998,371.8899999999994,371.8899999999994,0.0,70.72642857142844,31.969999999999864,2.2122749005764386,68.86941401495397
2023-04-14 01:00:00,30745.72,30893.79,30682.09,30775.34,6005.99956,2023-04-14 01:59:59.999,184895947.94423473,115891.0,3020.59927,92995681.8854636,30425.079999999998,30320.827500000003,30126.0116,29.610000000000582,29.610000000000582,0.0,72.8414285714285,28.87571428571417,2.5225844753376614,71.61175247886301
2023-04-14 02:00:00,30775.34,30808.78,30520.0,30595.8,3493.63348,2023-04-14 02:59:59.999,107188597.0817642,68166.0,1483.72956,45521022.6091301,30452.423,30349.790500000003,30133.432,-179.54000000000087,0.0,179.54000000000087,64.81857142857136,41.699999999999946,1.5544021925316893,60.85189705349839
2023-04-14 03:00:00,30595.8,30738.64,30549.33,30690.88,2636.10187,2023-04-14 03:59:59.999,80813673.4908247,46687.0,1229.98034,37703697.3820436,30478.926,30380.904500000004,30143.833599999998,95.08000000000175,95.08000000000175,0.0,71.61000000000006,34.81499999999999,2.0568720379146943,67.28682170542638
2023-04-14 04:00:00,30690.89,30754.05,30674.53,30708.82,1999.62142,2023-04-14 04:59:59.999,61412985.2023585,38496.0,968.01317,29730410.166095,30505.73,30406.9385,30159.686800000003,17.93999999999869,17.93999999999869,0.0,54.34928571428567,34.81499999999999,1.5610882008986267,60.954097572698856
2023-04-14 05:00:00,30708.82,30836.54,30698.25,30796.28,2299.64863,2023-04-14 05:59:59.999,70780984.322693,42822.0,1300.2902,40018526.3399073,30551.844999999994,30436.510000000002,30177.1716,87.45999999999913,87.45999999999913,0.0,60.16142857142846,34.81499999999999,1.7280318417759148,63.343536366166006
2023-04-14 06:00:00,30796.27,31000.0,30714.5,30942.87,4121.46412,2023-04-14 06:59:59.999,127192400.6200844,83016.0,2321.53361,71662933.7439496,30620.934999999998,30473.4965,30196.4574,146.59000000000015,146.59000000000015,0.0,70.63214285714275,26.31071428571418,2.6845391611239378,72.85956380783972
2023-04-14 07:00:00,30942.86,30963.69,30725.01,30733.72,3490.1231,2023-04-14 07:59:59.999,107647114.7083985,74791.0,1579.29456,48712289.8684036,30665.936999999998,30502.191499999997,30212.731799999998,-209.14999999999782,0.0,209.14999999999782,63.24071428571421,41.24999999999974,1.533108225108233,60.52280790500877
2023-04-14 08:00:00,30733.73,30788.47,30657.14,30730.22,2525.37705,2023-04-14 08:59:59.999,77595523.0794616,46257.0,1222.32409,37559254.1623634,30709.35,30525.095499999996,30228.678400000004,-3.5,0.0,3.5,62.174285714285624,41.49999999999974,1.498175559380386,59.97078763159357
2023-04-14 09:00:00,30730.22,30798.29,30700.0,30794.16,1798.17559,2023-04-14 09:59:59.999,55285320.9092007,37095.0,999.3982,30726623.9583118,30751.382,30556.015999999996,30244.821600000003,63.93999999999869,63.93999999999869,0.0,66.74142857142839,33.95357142857132,1.965667402966236,66.28077717009641
2023-04-14 10:00:00,30794.16,30827.27,30758.89,30766.01,1912.7192,2023-04-14 10:59:59.999,58904640.3669127,37375.0,922.0402,28395630.994521,30753.410000000003,30572.5495,30261.8424,-28.150000000001455,0.0,28.150000000001455,66.74142857142839,30.024285714285725,2.222914783270679,68.9721861344041
2023-04-14 11:00:00,30766.01,30806.7,30727.63,30801.89,1391.49261,2023-04-14 11:59:59.999,42820646.0214348,30814.0,653.1974,20101202.8340871,30756.064999999995,30590.572500000002,30277.726599999998,35.88000000000102,35.88000000000102,0.0,67.03785714285706,30.024285714285725,2.2327877432554564,69.06694532957528
2023-04-14 12:00:00,30801.89,30850.0,30575.0,30616.98,3976.8216,2023-04-14 12:59:59.999,122206957.013965,80627.0,1900.48371,58405899.6491514,30758.183,30605.303000000004,30290.140799999997,-184.90999999999985,0.0,184.90999999999985,66.1528571428571,43.232142857142854,1.5301776125567939,60.47708291160317
2023-04-14 13:00:00,30616.98,30749.58,30610.03,30721.54,3317.94871,2023-04-14 13:59:59.999,101765489.6771396,57262.0,1770.05972,54288913.7923618,30761.249,30620.0875,30304.245600000002,104.56000000000131,104.56000000000131,0.0,68.06785714285719,43.232142857142854,1.574473358116482,61.15710435117445
2023-04-14 14:00:00,30721.54,30757.6,30483.21,30599.89,4968.13489,2023-04-14 14:59:59.999,152062780.1402258,83982.0,2497.08745,76430536.429472,30750.356,30628.042999999998,30313.1016,-121.65000000000146,0.0,121.65000000000146,41.50428571428581,51.92142857142868,0.7993671756775349,44.424905960426926
2023-04-14 15:00:00,30599.89,30629.0,30101.0,30237.89,7370.81084,2023-04-14 15:59:59.999,223374593.99258673,144221.0,3626.76351,109909224.6113487,30694.517000000003,30623.181,30316.7848,-362.0,0.0,362.0,39.38928571428577,77.77857142857154,0.5064285058315732,33.6178254640778
2023-04-14 16:00:00,30237.88,30269.41,29966.0,30147.49,5062.47285,2023-04-14 16:59:59.999,152502607.6361113,88174.0,2362.64639,71179172.2149658,30614.979000000003,30617.956999999995,30319.2408,-90.39999999999782,0.0,90.39999999999782,39.38928571428577,71.41142857142846,0.5515823797711467,35.549667678779855
2023-04-14 17:00:00,30147.49,30282.08,30131.0,30276.62,3337.41802,2023-04-14 17:59:59.999,100873459.2288624,61850.0,1780.80136,53821006.895566,30569.269,30617.602999999996,30325.492800000004,129.12999999999738,129.12999999999738,0.0,41.821428571428314,71.41142857142846,0.5856405537328933,36.93400451660916
2023-04-14 18:00:00,30276.62,30357.8,30243.22,30277.1,2240.74996,2023-04-14 18:59:59.999,67900152.2247095,47224.0,1179.02459,35727697.7606192,30523.957000000002,30616.653500000004,30332.254399999998,0.47999999999956344,0.47999999999956344,0.0,40.574285714285516,71.41142857142846,0.5681763623269566,36.23166220181138
2023-04-14 19:00:00,30277.11,30346.99,30200.76,30324.09,1589.86235,2023-04-14 19:59:59.999,48137566.9711766,37655.0,830.36272,25141480.4809964,30476.95,30614.165999999997,30338.2578,46.9900000000016,46.9900000000016,0.0,37.683571428571405,71.41142857142846,0.5276966471953274,34.54197848533063
