,Open,High,Low,Close,Volume,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume
176,0.37733220750163987,0.37649378803764044,0.4436649672843469,0.38113465542380887,0.010165186308573857,0.010440272202798289,0.012767802610670592,0.01116078594644659,0.011414339792949927
177,0.39356604331594625,0.38831707595364584,0.4584119424855757,0.4003774661973054,0.024125665214145935,0.023826839985030934,0.03451193362540552,0.025991158340797814,0.02563786543619088
178,0.38163765649846315,0.3906744139485525,0.4482705986506703,0.38761530309031134,0.056755773222158246,0.054934330397125426,0.054775433150810245,0.050667486132007555,0.04915554854218458
179,0.7864120115383466,0.814345101365535,0.8301757385189932,0.8282418173249466,0.08523893289592013,0.08886006539396338,0.07362704479174653,0.0995958423250438,0.1035741039972476
180,0.6780128499114904,0.6771566413423269,0.6979047735344102,0.6818375921816271,0.11441500603809679,0.11573756436754612,0.12021934497920506,0.11104741743887786,0.11243977908225603
181,0.4662336215062428,0.4754094125599835,0.5025897772486285,0.4610619057839065,0.20130619758610843,0.19510684422055422,0.1767979757652353,0.1857048121891649,0.180131180217119
182,0.49943208363157865,0.5726652127955019,0.5133844165623636,0.5788840187538309,0.3606490126527323,0.3531597268477378,0.28441344519151707,0.3672946084747346,0.35983372474161684
183,0.2367675486157843,0.2715093636909671,0.30091074681238617,0.2352481740681167,0.12842106472102433,0.12003941645709368,0.11985976304608201,0.12381057784541538,0.11575419877094167
184,0.7632838853194688,0.775129330666708,0.8119465559524173,0.805695624179962,0.09691914444859531,0.1002836939996104,0.07138494567933223,0.09924331211941477,0.10272936686471822
185,0.3771971934215994,0.3778845098136303,0.4467238554609194,0.39544119957253,0.035279299815730664,0.034384846353261674,0.03128098419690283,0.030661060107184064,0.030009645981784374
186,0.8126390323562314,0.8504457413989464,0.8603840400525078,0.8654441423043142,0.1568922774352078,0.16275587971244126,0.15253677121863904,0.1776195069775567,0.18409094874034845
187,0.4123780051348209,0.4154598316064133,0.4732159029622167,0.4360619610984138,0.04327428666265535,0.042354792683432174,0.03710568271653574,0.04338715237593034,0.0424976161096666
188,0.014272917032776,0.02252710938694147,0.10390654414832401,0.01578454778177729,0.03769122464967236,0.033490458623197175,0.03891681230616286,0.0413854385993657,0.036804149280074486
189,0.49243063919523067,0.506231337740874,0.547168544127973,0.4974566389577859,0.04895633755099224,0.04862674465193762,0.05433653167361594,0.049773008431448953,0.049474894608821665
190,0.8777629667093851,0.8784324025256893,0.9090413245006159,0.9056843400204881,0.07012013933861966,0.07452648261819964,0.08881673748139296,0.0687826890244119,0.07323350918346158
191,0.6659451628526973,0.6619426617898121,0.7151407841580939,0.676914601038586,0.0413671459567147,0.04285043426608282,0.03652665004481554,0.032235292706756284,0.03378216386943486
192,0.1828776429541934,0.1780941944900727,0.258171790253483,0.18542750370054062,0.018232405018121137,0.016978298724438366,0.003460976106309341,0.01672911091326524,0.01560279657953786
193,0.5272471272004076,0.5277767611682931,0.5726470678023015,0.5295125021849234,0.047423371747936746,0.0473862623171051,0.0595346057950859,0.04210174867956777,0.04224197892528614
194,0.6398510130342165,0.6471829272755851,0.6896317326576504,0.6546339175282823,0.0875533780781801,0.08864078410126477,0.07041724724166284,0.0854301024944831,0.0865864485132142
195,0.6330167288874415,0.6268732225779168,0.6734377384986416,0.6326497197767065,0.008412656730509845,0.009811848475364943,0.0230026677806656,0.0023436394108028967,0.0038329723699091663
196,0.3711494198680718,0.37198578277614835,0.4314538368389451,0.39098285029017976,0.02920765987440154,0.028507740044569796,0.030757475206032524,0.029260632395644817,0.028586542689311534
197,0.8118953833756946,0.8355912828009053,0.8519400433495132,0.8495954296941548,0.07115149175864856,0.07481574891534584,0.06401087206550737,0.08394282592364348,0.08800454338284708
198,0.49222490345421743,0.5011356125957205,0.5524966673789828,0.5016074395799643,0.058729206183147684,0.05815458417889758,0.08376143853925128,0.05495881239929397,0.05453247196879968
199,0.4645363016428856,0.47129537337435234,0.48836788065655234,0.45276251711984017,0.15499279439672836,0.1502994613694035,0.22611093631433807,0.148457734741461,0.14406332609739092
200,0.621551247487238,0.6182533309508793,0.678196008995533,0.6421350514756803,0.003143505600989329,0.004568125944499318,0.0,0.00470381933096602,0.006160486911425036
201,0.07929826967669484,0.08381789725450872,0.14583142534420102,0.06807003259130795,0.1492971905473826,0.13501205943802688,0.1561035067170434,0.15536534881945363,0.1405112528601713
202,0.2067751351212337,0.22586311939324943,0.28989834233904155,0.23132305663541786,0.04115166009082513,0.038485617410093535,0.02302910762868935,0.05340747660094092,0.04988429114732257
203,0.8316031529002306,0.8657781260562283,0.8451201269957567,0.8357048506397673,0.2729489459795803,0.2816988351614086,0.21861788338440633,0.2776407370339848,0.28666337621092947
204,0.8487199379363846,0.8538428914957148,0.8981225386940199,0.8822730279825031,0.014304858992829912,0.016844644695426694,0.017275796698720577,0.015394030543385992,0.018028833600392053
205,0.37869734986648584,0.37198578277614835,0.428812162285924,0.3653014308756726,0.026378746166678832,0.025808062164142123,0.026111993908259017,0.024961811551462022,0.024485048046994303
206,0.007963687641710848,0.01640018342027183,0.09365733532781828,0.009772967136544963,0.08677702486402347,0.0773569898214958,0.08615160080059861,0.07870842634092337,0.07014478640706492
207,0.4155819106849714,0.43673615252299847,0.47643760621139464,0.45022468752834843,0.07660336693610587,0.07445361096552833,0.0886184386212148,0.08438481139078383,0.08196719643416531
208,0.38472797877492937,0.3861900897080135,0.43871131870032887,0.39476415000409304,0.08086340619315796,0.0778442589269212,0.06252230862177005,0.06987262400023289,0.06740147257353916
209,0.29840469077489473,0.3350735295700611,0.37430574635446945,0.34883762094516957,0.136109741304006,0.12913947113726928,0.1079724073746024,0.15065349490251043,0.14291787065210018
210,0.35306181930401337,0.35228317334292125,0.4273793896469966,0.3617613024132611,0.014997513708080473,0.014928220946108683,0.034112691920246845,0.013361417634502624,0.013397118014309567
211,0.4404459322186458,0.441623054119745,0.5013788401461259,0.44891705257754566,0.04477823238150622,0.04404284906416032,0.033266616783486726,0.04063359404878113,0.04009020210956235
212,0.724039792721241,0.7645955819826185,0.775170701427685,0.7613223264839224,0.17463708707390746,0.17840282227765417,0.18589063950060414,0.20303238946686009,0.2072268504871986
213,0.2475686750189663,0.24223101051222073,0.30658892246949776,0.25258152805219947,0.03474077692377507,0.03269222265790751,0.04864667637890418,0.031141056386927282,0.02935714597110928
214,0.21134203995559542,0.218160329123136,0.28608643445166937,0.20984332718973597,0.05526614500860644,0.051498698110831236,0.05501867975262879,0.054053459602564205,0.05039830079032777
215,0.4344795957292691,0.43731956676648664,0.5005912222323978,0.4467929755000988,0.033872730858523804,0.03351604083254022,0.02243949901775965,0.03762034962062838,0.03715371967042781
216,0.4348117732277794,0.4303896389074877,0.4973064281425854,0.44277935485583964,0.04826598818381468,0.04731226818651315,0.036613901543293935,0.05103392235182791,0.05000943618861285
217,0.2818879683166955,0.285237897383678,0.3505204994352349,0.28346914888674046,0.045831017000135865,0.04344796805859606,0.03372931412390242,0.06263323000774611,0.05923940115371895
218,0.5781731523430302,0.6967343872105269,0.6145454915488804,0.6356875925135137,0.36938766424321445,0.36845008708289645,0.39982602580000376,0.39157846411697256,0.39074048284465474
219,0.22785876241379466,0.23627846297257182,0.30735822368755805,0.24484855994211951,0.05395374131953935,0.05051072155316654,0.04644423703852551,0.05204019545835736,0.04874732363634521
220,0.28387674714648803,0.2884563634132542,0.36121744970540615,0.29780003141864064,0.04999815419347174,0.04745758356415037,0.03848584278337568,0.055638810770609934,0.05277708318750045
221,0.3490949770476064,0.34582686590298994,0.4047053555982947,0.3517604395069496,0.04747841944618943,0.04558710799975227,0.055140303053538044,0.0395964748744091,0.03814858262661548
222,0.11343111495913138,0.12085501402562304,0.18993192294776673,0.13157329946610474,0.02472044603568902,0.0224919396334606,0.039279038224088285,0.02575303410527028,0.02344753321602071
223,0.34643970014015757,0.35120461047949814,0.4183146604796937,0.36585678852821424,0.014983774831904467,0.014879905751732099,0.024081413580034745,0.018527746939600243,0.018267778852144183
224,0.6518094029805965,0.6535272880710092,0.6937041446611918,0.6639466679647139,0.11631498366185661,0.11732038326609154,0.06765163913837824,0.12158688912223178,0.12263068555348919
225,0.15779502719569294,0.15529798259229732,0.2369468103509682,0.15967970687736344,0.008823332128956203,0.008211877967805859,0.009108527644183101,0.00445500728565373,0.004204451353752633
226,0.11443193361593362,0.11965374041725951,0.19802586724466043,0.13017937388402956,0.021855754609452292,0.019942453274577256,0.011707564704918079,0.026314048394816818,0.02401460985710324
227,0.14717391956589676,0.1897452567991449,0.23394897782662216,0.17819015357519774,0.1733924125349209,0.1597833387785827,0.17611053971661772,0.18703591688525253,0.17237805555709232
228,0.6647921854707706,0.6677208309024412,0.6851380366537425,0.6541582127661458,0.07678844421163813,0.07811987333727022,0.09207148277311702,0.07688001490058814,0.07832702924431306
229,0.6311886811053151,0.6315728288271227,0.6815988440129841,0.6461486721199394,0.013302283693896771,0.014681357337021993,0.018489385723010864,0.0065992792976378445,0.008071122769762944
230,0.4882644904397164,0.498789038701247,0.49631936176491553,0.48831868236418696,0.14901684932147605,0.14524914093467525,0.14559631111240373,0.1391808927298816,0.13580022665569474
231,0.3461568134962647,0.3496029123350137,0.423174690396964,0.358506596808132,0.016793715013592468,0.01660641830420781,0.018907135321786173,0.02064954458521455,0.020287676887569554
232,0.38408934074553436,0.37942162335551544,0.439224186179036,0.3894318315075864,0.04491473690016977,0.043545030240471495,0.04785612492299394,0.040458201388383325,0.039328529220791886
233,0.2402264807615646,0.2322914401720544,0.3036114418292275,0.2367084770588619,0.032977949173519365,0.030956865530957833,0.05760714087415426,0.030528917075809126,0.028692069371853864
234,0.6661830448032431,0.6848917239137418,0.725654567471584,0.7071627861696035,0.07139962483725087,0.07308427397818479,0.0747137225455228,0.08202759787888554,0.08377565196253774
235,0.34631111530202485,0.3467654954607795,0.41161889061879897,0.3584955339066873,0.038315105524409795,0.036970501420545615,0.04125673885626505,0.0386447426850435,0.03731083430616404
236,0.3352228160936779,0.35788050556826967,0.4047053555982947,0.35754412438241356,0.11114868895252389,0.10601466395495107,0.11191987668454881,0.12356375727867863,0.11782378566122706
237,0.6387623280713557,0.6489417812863962,0.6968627570697352,0.6712924345242186,0.14669293519960566,0.14755074064494064,0.10524381505855104,0.17651451001434826,0.1773286464556389
238,0.7848689934807487,0.812127696676261,0.8335480457103319,0.8291091487982367,0.08704274959229365,0.09075723790125453,0.08159337100130348,0.09173945310163108,0.09562168368933308
239,0.5833744090455149,0.6071404736634767,0.6201442948580969,0.5920090450282212,0.19660931931834374,0.1949253114953168,0.15190485885087132,0.19454061973225498,0.1930116901844221
240,0.0,0.0,0.06294430706922682,0.005106635307028817,0.23159971766077178,0.2060836819517519,0.1865278398379766,0.24514235793783162,0.21818084311222585
241,0.6682832638260843,0.7859450987821504,0.7293179066052042,0.7475224632213839,0.4807399965201571,0.4877840952146603,0.4227652379454123,0.5076171355469272,0.5149924095512987
242,0.5600555486500731,0.563474823845497,0.6187624019293585,0.5836521292766408,0.03765724852553176,0.03827809301279624,0.05060058114785957,0.043124283446837684,0.04369695548143811
243,0.4630168574722795,0.4760703283265917,0.518675906422037,0.46347361829892364,0.16842028406069057,0.16381827546795466,0.12012416152631955,0.1750874179237831,0.1703500678321577
244,0.2927898195097489,0.30497495193829227,0.36185242848856713,0.29412272297831077,0.03830848745381495,0.036524327056986515,0.05476221322679837,0.039934062747841996,0.038076104757223644
245,0.8134041121431226,0.81538921910757,0.8608358518789885,0.8356871499974563,0.02229727257009824,0.02480082045812526,0.016458805394786592,0.026441133653278624,0.02910197825762709
246,0.2953486577885984,0.2982150968661399,0.3368827019161298,0.28099990928420837,0.07323219369624563,0.06918084754116163,0.09427656609829807,0.05997819576513039,0.05679147172837744
247,0.27312705467855913,0.27585806026604587,0.3403282758901405,0.291031748314567,0.047645362607250996,0.04506656377432932,0.03553515574392479,0.06066331537863488,0.05729434786443359
248,0.14828617841574943,0.1559373701580391,0.22612571358793598,0.1675166662610268,0.03756788649034123,0.03456182205814281,0.05569553986203688,0.03646014167118467,0.03355502807929152
249,0.015288737254027573,0.03613723797488522,0.10431561701824599,0.029991525817493425,0.08189396605428241,0.07324414893615733,0.07978752938128111,0.09156469097206753,0.08193746183224856
250,0.5987745864925911,0.6194352291784622,0.6471675265337691,0.6159690769778807,0.07073609615238242,0.07131536643159073,0.061224112083803746,0.07455196083857475,0.07515082291632462
251,0.8229065316811601,0.8187347015222599,0.8605875588932648,0.8397848486926964,0.03395091353456589,0.03673059856134303,0.03979990323015623,0.027467902133361442,0.030162929167121478
252,0.22958822848668436,0.2322914401720544,0.30457408594600643,0.2480214000765555,0.02770470587289449,0.0260703197018936,0.049024766205643854,0.03276847415832169,0.03079330034499073
253,0.11703791966876498,0.1139702953884445,0.19966622910115905,0.11851686318067323,0.009923758400548814,0.009041818990513484,0.017072209868937677,0.008410512414419109,0.0076641072844652325
254,0.2568653588159906,0.25397464408501946,0.3007866003195243,0.2354296056518157,0.16550007327196883,0.15450615503146187,0.18963452198076766,0.16374252425709088,0.152931138501964
255,0.2635431980763707,0.259838926001116,0.31952661517640024,0.25559948756640516,0.05474917452341446,0.05145558063074635,0.05426778806875419,0.03465085945426189,0.03272291422938002
