0,1,2,3,4,5,6,7,8,9,10,11
1682503200000,28867.50000000,29105.36000000,28779.75000000,28998.82000000,5922.80477000,1682506799999,171356645.81671830,88979,3111.37089000,90030730.31753550,0
1682506800000,28998.81000000,29138.83000000,28858.57000000,28952.32000000,4217.81491000,1682510399999,122180387.55706140,71326,2049.99007000,59396077.17454630,0
1682510400000,28952.31000000,30020.00000000,28952.31000000,29965.45000000,13638.26890000,1682513999999,404337381.79991040,224396,7370.74666000,218451140.92435290,0
1682514000000,29965.45000000,30036.00000000,29652.90000000,29847.06000000,7792.00524000,1682517599999,232372743.06268310,119105,3648.08437000,108771784.96810610,0
1682517600000,29847.07000000,29898.41000000,29524.55000000,29700.22000000,5051.65664000,1682521199999,149877897.14113650,90543,2375.95798000,70513406.68280260,0
1682521200000,29700.22000000,29856.96000000,29680.02000000,29820.03000000,3075.64304000,1682524799999,91523385.55451650,63931,1625.28861000,48364886.58137020,0
1682524800000,29820.02000000,29900.00000000,29731.45000000,29810.28000000,3475.22220000,1682528399999,103604179.95801350,68668,1650.59827000,49206617.80362790,0
1682528400000,29810.27000000,29847.80000000,29650.00000000,29720.92000000,2212.73828000,1682531999999,65873796.27601010,51630,1030.56417000,30680661.97069520,0
1682532000000,29720.92000000,29808.69000000,29708.67000000,29741.53000000,2550.40900000,1682535599999,75858833.75262190,49743,1311.31201000,39003003.89348600,0
1682535600000,29741.52000000,29741.53000000,27694.06000000,27884.24000000,19717.17915000,1682539199999,563006289.72853830,336279,8995.41649000,256682064.60851120,0
1682539200000,27884.25000000,28420.90000000,27235.00000000,28413.39000000,17791.56330000,1682542799999,493992683.43969760,326728,9050.19520000,251410647.23508120,0
1682542800000,28413.38000000,28704.23000000,28088.88000000,28677.65000000,6259.51455000,1682546399999,177063348.69262560,144783,3144.63030000,88965221.05578870,0
1682546400000,28677.65000000,28739.99000000,28168.74000000,28298.25000000,5561.31019000,1682549999999,158058639.83749490,108940,2641.18007000,75065740.64759440,0
1682550000000,28298.26000000,28454.29000000,28261.58000000,28415.29000000,2528.70807000,1682553599999,71720997.03169310,54460,1322.62437000,37514774.72287280,0
1682553600000,28415.29000000,29480.50000000,28378.86000000,29225.54000000,10429.77342000,1682557199999,303512972.84615400,202662,5382.38108000,156516315.17291660,0
1682557200000,29225.54000000,29343.35000000,28553.74000000,28741.72000000,6310.87368000,1682560799999,182338331.69652040,146209,2963.82906000,85626520.87974420,0
1682560800000,28741.72000000,29107.66000000,28741.71000000,29034.33000000,3067.76253000,1682564399999,88864999.64178200,75965,1535.10610000,44462229.69294080,0
1682564400000,29034.33000000,29050.00000000,28835.00000000,28885.79000000,2639.35104000,1682567999999,76390116.37576110,48478,1354.14723000,39198508.76662670,0
1682568000000,28885.78000000,29153.00000000,28870.81000000,29096.12000000,2417.63213000,1682571599999,70098250.73043570,47791,1339.77226000,38845542.76235710,0
1682571600000,29096.11000000,29278.88000000,29050.68000000,29083.11000000,2944.33528000,1682575199999,85844218.26573180,55699,1448.97487000,42247732.06775870,0
1682575200000,29083.12000000,29096.54000000,28632.25000000,28793.30000000,4200.99453000,1682578799999,121454199.36986340,78242,1990.63449000,57542342.52430890,0
1682578800000,28793.30000000,28956.62000000,28697.51000000,28893.83000000,2865.79785000,1682582399999,82691611.82606990,71642,1450.58306000,41854923.98594040,0
1682582400000,28893.84000000,29094.75000000,28780.45000000,28955.43000000,3333.79914000,1682585999999,96496391.24596490,70797,1703.32385000,49307936.23142840,0
1682586000000,28955.43000000,29035.08000000,28870.00000000,28931.71000000,2139.13542000,1682589599999,61936349.00070470,50466,1079.02857000,31241477.92359530,0
1682589600000,28931.71000000,29035.91000000,28890.00000000,28990.77000000,2115.38753000,1682593199999,61285359.63118030,46009,1043.72362000,30239827.26142570,0
1682593200000,28990.76000000,29139.85000000,28882.00000000,28934.21000000,3495.85771000,1682596799999,101424809.66049300,61843,1688.12591000,48974413.52759230,0
1682596800000,28934.21000000,29054.46000000,28661.58000000,28862.13000000,4449.11458000,1682600399999,128434048.09331160,100113,2195.81276000,63386402.88455230,0
1682600400000,28862.14000000,28960.26000000,28852.82000000,28936.32000000,2598.56701000,1682603999999,75118447.85712300,64140,1319.38633000,38138895.92794790,0
1682604000000,28936.33000000,29090.00000000,28936.32000000,28974.54000000,3278.45454000,1682607599999,95136588.21324870,68922,1701.22353000,49364059.52396070,0
1682607600000,28974.54000000,29555.00000000,28831.06000000,29149.73000000,7609.90480000,1682611199999,222399391.15972990,165094,3943.71084000,115288911.31364470,0
1682611200000,29149.74000000,29215.79000000,29013.44000000,29129.75000000,2555.38866000,1682614799999,74353123.89800700,60505,1309.22112000,38091151.80803940,0
1682614800000,29129.74000000,29443.43000000,29092.08000000,29296.14000000,3575.12046000,1682618399999,104676057.74345930,73166,1900.42100000,55638917.08461670,0
1682618400000,29296.14000000,29890.00000000,29232.79000000,29772.12000000,8249.68330000,1682621999999,244665781.21854040,144797,4535.71152000,134488191.93496490,0
1682622000000,29772.12000000,29858.19000000,29450.98000000,29673.98000000,6466.91243000,1682625599999,191881077.04088530,128452,3291.35051000,97648201.56134040,0
1682625600000,29673.98000000,29754.99000000,29467.99000000,29619.30000000,3745.54785000,1682629199999,110821576.30238100,73857,1896.29499000,56095791.94956140,0
1682629200000,29619.30000000,29783.15000000,29536.36000000,29647.07000000,2314.32416000,1682632799999,68684776.20594490,53640,1185.11204000,35169191.43176580,0
1682632800000,29647.08000000,29664.01000000,29255.53000000,29385.20000000,2867.48447000,1682636399999,84539956.12925370,59528,1375.46690000,40553955.17753740,0
1682636400000,29385.21000000,29499.99000000,29377.00000000,29472.77000000,1759.62179000,1682639999999,51811258.21207390,42131,968.63310000,28517864.22333790,0
1682640000000,29472.77000000,29563.01000000,29354.23000000,29554.25000000,2786.01141000,1682643599999,82067613.55053300,58216,1493.58819000,44001140.75303620,0
1682643600000,29554.25000000,29599.54000000,29400.62000000,29516.32000000,2564.88307000,1682647199999,75704177.55058370,46031,1266.01576000,37369931.63167540,0
1682647200000,29516.33000000,29544.38000000,29373.40000000,29395.89000000,1714.73543000,1682650799999,50479419.03441270,31140,801.11276000,23582277.24760830,0
1682650800000,29395.89000000,29436.61000000,29330.00000000,29420.52000000,2006.25839000,1682654399999,58959263.73185290,35495,930.12568000,27333234.74539440,0
1682654400000,29420.52000000,29540.00000000,29409.00000000,29501.91000000,1549.61107000,1682657999999,45668632.12983590,32088,835.93772000,24634991.76289610,0
1682658000000,29501.91000000,29566.92000000,29456.56000000,29473.95000000,1217.42424000,1682661599999,35913064.98613410,27768,573.77936000,16927271.70671500,0
1682661600000,29473.94000000,29516.01000000,29396.89000000,29467.12000000,2531.99159000,1682665199999,74559190.17207920,46713,1049.64931000,30907962.31620730,0
1682665200000,29467.11000000,29522.00000000,29432.00000000,29488.83000000,2240.56841000,1682668799999,66050135.15535240,46624,869.19690000,25621089.73077770,0
1682668800000,29488.83000000,29495.34000000,29142.25000000,29251.98000000,3694.98203000,1682672399999,108313683.11658390,68392,1573.68138000,46111121.53609480,0
1682672400000,29251.99000000,29301.13000000,29137.76000000,29199.44000000,1871.70574000,1682675999999,54704936.39633870,42451,867.92357000,25369464.83931180,0
1682676000000,29199.44000000,29348.09000000,29175.60000000,29262.33000000,1903.39940000,1682679599999,55712129.49003370,41337,1028.25307000,30096550.77457800,0
1682679600000,29262.34000000,29324.83000000,29200.00000000,29235.36000000,2076.76213000,1682683199999,60795899.96591400,40506,1001.33440000,29312403.97292140,0
1682683200000,29235.36000000,29467.36000000,29186.67000000,29229.29000000,3220.79504000,1682686799999,94370579.81201020,69696,1631.06486000,47791322.83623230,0
1682686800000,29229.28000000,29357.92000000,28891.00000000,29029.48000000,4727.52321000,1682690399999,137563369.93241890,99993,2287.54337000,66573622.84838900,0
1682690400000,29029.49000000,29301.45000000,29003.24000000,29096.69000000,4044.37036000,1682693999999,117974803.41794770,77923,2176.68159000,63492634.57507100,0
1682694000000,29096.69000000,29175.90000000,28938.10000000,29146.89000000,4061.39296000,1682697599999,117931396.29733430,70106,2424.22536000,70365443.84386060,0
1682697600000,29146.88000000,29300.00000000,29101.28000000,29273.42000000,2328.58528000,1682701199999,68002471.65178280,55322,1159.02889000,33849879.77227240,0
1682701200000,29273.42000000,29286.35000000,29144.28000000,29239.36000000,1800.77456000,1682704799999,52621839.83673270,37868,789.08831000,23057064.71470130,0
1682704800000,29239.37000000,29255.40000000,29120.00000000,29242.66000000,1363.63262000,1682708399999,39794218.90632780,37697,624.44104000,18222435.19273460,0
1682708400000,29242.67000000,29437.81000000,29242.66000000,29328.53000000,2546.56049000,1682711999999,74762136.36815830,58918,1346.68344000,39533024.39525400,0
1682712000000,29328.53000000,29408.35000000,29298.47000000,29338.01000000,1281.58493000,1682715599999,37597290.04017040,30314,612.41887000,17965929.79095630,0
1682715600000,29338.00000000,29366.53000000,29303.28000000,29328.60000000,939.15429000,1682719199999,27548986.36668900,23328,414.38522000,12154780.87720600,0
1682719200000,29328.61000000,29429.36000000,29322.97000000,29345.34000000,1042.96903000,1682722799999,30638149.12637860,26495,525.21860000,15428922.91701500,0
1682722800000,29345.35000000,29391.25000000,29276.75000000,29311.70000000,782.49010000,1682726399999,22950384.63259300,24819,377.83875000,11082348.76612850,0
1682726400000,29311.69000000,29400.00000000,29195.58000000,29262.02000000,1261.41857000,1682729999999,36948613.09126010,33631,669.55198000,19612256.70099740,0
1682730000000,29262.03000000,29299.00000000,29215.37000000,29272.64000000,651.55580000,1682733599999,19063938.72107470,23413,298.35113000,8729444.79879110,0
1682733600000,29272.65000000,29396.55000000,29270.76000000,29374.87000000,1484.51966000,1682737199999,43554408.20962490,31340,845.75149000,24811956.47703860,0
1682737200000,29374.88000000,29397.59000000,29338.93000000,29345.74000000,869.26881000,1682740799999,25527787.83820420,23762,431.03791000,12657889.23133130,0
1682740800000,29345.75000000,29448.88000000,29342.00000000,29372.66000000,932.95637000,1682744399999,27410517.96676960,24390,556.61238000,16354610.60838590,0
1682744400000,29372.67000000,29431.63000000,29353.27000000,29356.03000000,710.46063000,1682747999999,20878715.11356290,19527,350.03408000,10287778.05881610,0
1682748000000,29356.03000000,29382.09000000,29289.44000000,29328.64000000,808.31293000,1682751599999,23711017.17765220,27326,323.77627000,9497196.03261270,0
1682751600000,29328.64000000,29369.07000000,29294.65000000,29345.54000000,1033.64771000,1682755199999,30326147.90460740,28225,508.59899000,14921535.53338330,0
1682755200000,29345.54000000,29360.00000000,29272.16000000,29313.87000000,939.33085000,1682758799999,27530720.12748660,28130,408.30399000,11966389.92116450,0
1682758800000,29313.86000000,29316.59000000,29250.96000000,29298.84000000,921.57047000,1682762399999,26987097.35193060,29706,430.47791000,12605531.99128550,0
1682762400000,29298.85000000,29309.40000000,29241.55000000,29267.56000000,612.08756000,1682765999999,17918200.87714640,24875,268.96779000,7873787.11034110,0
1682766000000,29267.56000000,29334.63000000,29234.39000000,29332.11000000,758.00605000,1682769599999,22194334.63247580,24593,369.85099000,10829044.69867260,0
1682769600000,29332.11000000,29340.00000000,29281.36000000,29281.37000000,563.46249000,1682773199999,16515459.03655140,21235,249.51249000,7313324.66559320,0
1682773200000,29281.37000000,29391.52000000,29281.29000000,29384.10000000,1035.66831000,1682776799999,30390637.42522330,31059,597.95123000,17546385.02961290,0
1682776800000,29384.10000000,29393.39000000,29325.34000000,29336.06000000,1170.00584000,1682780399999,34349744.25379550,27688,490.08177000,14385993.49055930,0
1682780400000,29336.05000000,29345.72000000,29210.24000000,29271.21000000,850.13860000,1682783999999,24912176.63062950,32428,420.06934000,12310303.18229740,0
1682784000000,29271.21000000,29300.00000000,29244.88000000,29281.78000000,606.55339000,1682787599999,17755158.80556240,21393,301.45027000,8824145.47536920,0
1682787600000,29281.78000000,29281.78000000,29031.00000000,29155.24000000,1712.45335000,1682791199999,49919440.88870360,42136,790.70791000,23046589.63041010,0
1682791200000,29155.24000000,29218.29000000,29128.84000000,29176.00000000,701.71618000,1682794799999,20473216.52685500,23822,344.74288000,10057979.17150590,0
1682794800000,29176.00000000,29309.05000000,29165.08000000,29240.67000000,857.26192000,1682798399999,25068859.21019770,24568,393.52211000,11505532.18628950,0
1682798400000,29240.68000000,29265.00000000,29201.11000000,29221.43000000,489.29953000,1682801999999,14305062.01707950,19736,214.25415000,6263730.75204430,0
1682802000000,29221.44000000,29256.51000000,29171.46000000,29230.00000000,513.58947000,1682805599999,15007515.12171550,18434,255.43397000,7464190.87362450,0
1682805600000,29229.99000000,29236.73000000,29181.15000000,29200.65000000,432.48567000,1682809199999,12632594.07168890,18379,216.23082000,6316017.40674520,0
1682809200000,29200.66000000,29241.72000000,29138.25000000,29230.45000000,551.06042000,1682812799999,16085547.04686440,19523,289.32793000,8445582.67896110,0
1682812800000,29230.45000000,29230.49000000,29120.43000000,29136.00000000,523.02320000,1682816399999,15268352.92408370,22573,202.79460000,5920128.85566260,0
1682816400000,29136.01000000,29168.46000000,29086.28000000,29096.99000000,731.24722000,1682819999999,21302069.45098680,22658,342.13162000,9966512.77610450,0
1682820000000,29097.00000000,29180.00000000,29079.59000000,29176.96000000,668.42154000,1682823599999,19470239.37941870,17165,389.21621000,11337982.42421190,0
1682823600000,29176.95000000,29190.45000000,29143.81000000,29178.87000000,419.57601000,1682827199999,12239847.94297810,13873,225.47817000,6578057.23561700,0
1682827200000,29178.88000000,29217.17000000,29171.22000000,29210.61000000,403.79509000,1682830799999,11787106.88370870,14512,247.74882000,7232168.30403380,0
1682830800000,29210.62000000,29265.00000000,29205.65000000,29258.49000000,570.39702000,1682834399999,16675683.97047890,16826,341.13924000,9972860.38769620,0
1682834400000,29258.49000000,29281.18000000,29239.14000000,29271.38000000,620.98460000,1682837999999,18172326.95450540,16630,294.08580000,8605721.00317910,0
1682838000000,29271.39000000,29295.96000000,29264.82000000,29266.43000000,516.15781000,1682841599999,15113792.48039590,17163,255.13528000,7470674.16901470,0
1682841600000,29266.43000000,29348.31000000,29242.09000000,29269.99000000,843.85753000,1682845199999,24714944.49099090,25584,405.65732000,11881703.10140850,0
1682845200000,29270.00000000,29283.19000000,29223.73000000,29258.60000000,518.10814000,1682848799999,15154995.38268870,19712,253.00400000,7400359.42218260,0
1682848800000,29258.61000000,29315.00000000,29178.56000000,29221.93000000,804.89913000,1682852399999,23545373.08983500,24034,311.11005000,9102927.25687820,0
1682852400000,29221.92000000,29252.32000000,29160.53000000,29197.01000000,619.01934000,1682855999999,18080731.29770290,20866,243.69534000,7118144.75495870,0
1682856000000,29197.02000000,29249.97000000,29182.74000000,29238.20000000,576.09554000,1682859599999,16826931.39533330,20117,288.88526000,8437705.78422560,0
1682859600000,29238.20000000,29330.14000000,29237.29000000,29292.51000000,835.42103000,1682863199999,24462795.59335620,23324,405.46617000,11873054.01857430,0
1682863200000,29292.51000000,29436.49000000,29255.00000000,29395.01000000,1565.14928000,1682866799999,45941906.05172700,34608,961.45044000,28224959.85995950,0
1682866800000,29395.01000000,29969.39000000,29395.00000000,29655.18000000,9796.04173000,1682870399999,291320589.01393500,173770,5058.95265000,150411728.97435560,0
1682870400000,29655.18000000,29870.22000000,29620.30000000,29717.55000000,3786.44264000,1682873999999,112637845.86050550,84180,2131.60404000,63414336.66207100,0
1682874000000,29717.55000000,29825.41000000,29644.36000000,29644.37000000,1762.97632000,1682877599999,52416858.69983960,45594,837.35386000,24899884.20250980,0
1682877600000,29644.37000000,29671.69000000,29513.00000000,29577.09000000,2321.52808000,1682881199999,68727865.64708560,53719,1079.55883000,31959770.70428550,0
1682881200000,29577.09000000,29594.35000000,29211.28000000,29361.13000000,4599.07143000,1682884799999,135058202.84402570,92793,2062.18315000,60543639.70907900,0
1682884800000,29361.13000000,29361.13000000,29160.96000000,29329.89000000,2919.70607000,1682888399999,85427518.62630810,69876,1395.64441000,40830748.72402950,0
1682888400000,29329.90000000,29486.50000000,29316.39000000,29411.21000000,1700.77908000,1682891999999,50028456.83724250,45951,893.48856000,26280592.49019810,0
1682892000000,29411.21000000,29432.15000000,29367.15000000,29378.72000000,784.42099000,1682895599999,23061271.12723570,25234,349.32876000,10270330.74186930,0
1682895600000,29378.72000000,29420.23000000,29177.92000000,29233.21000000,1865.41838000,1682899199999,54719561.93182180,48696,919.15994000,26977678.99396890,0
1682899200000,29233.20000000,29337.34000000,29215.93000000,29315.57000000,1884.84043000,1682902799999,55200888.19800800,43324,898.64952000,26318179.46702700,0
1682902800000,29315.57000000,29315.57000000,28369.95000000,28504.36000000,7975.68782000,1682906399999,229318687.59830940,138973,3628.42240000,104235129.11016360,0
1682906400000,28504.36000000,28680.38000000,28414.00000000,28549.41000000,4047.55713000,1682909999999,115706962.72410450,80081,1951.63029000,55786570.21657940,0
1682910000000,28549.42000000,28592.95000000,28436.27000000,28561.06000000,2058.76530000,1682913599999,58745463.87125830,39032,985.69333000,28126566.35002120,0
1682913600000,28561.07000000,28589.84000000,28486.29000000,28555.00000000,1378.42285000,1682917199999,39336494.38361660,27790,632.14694000,18039857.50413780,0
1682917200000,28555.01000000,28635.53000000,28250.15000000,28483.68000000,3283.45050000,1682920799999,93489981.24749660,68940,1517.93053000,43223870.79608010,0
1682920800000,28483.68000000,28598.05000000,28447.21000000,28594.34000000,1656.25940000,1682924399999,47245765.21317660,37316,857.90048000,24472028.87337340,0
1682924400000,28594.34000000,28713.94000000,28577.52000000,28629.09000000,2275.10997000,1682927999999,65160438.98674110,56439,1135.01012000,32504768.43825920,0
1682928000000,28629.08000000,28631.96000000,28550.10000000,28574.45000000,1443.35753000,1682931599999,41260608.18097630,30886,629.22056000,17986324.53204230,0
1682931600000,28574.45000000,28670.10000000,28500.00000000,28524.98000000,1319.00148000,1682935199999,37685844.64297560,34424,658.63587000,18821924.06296340,0
1682935200000,28524.99000000,28561.39000000,28487.42000000,28552.43000000,958.59903000,1682938799999,27351203.68492150,26081,498.60628000,14226723.29717890,0
1682938800000,28552.42000000,28591.63000000,28504.63000000,28523.86000000,1118.82922000,1682942399999,31933526.48976460,30075,506.29643000,14449922.57969540,0
1682942400000,28523.85000000,28610.26000000,28452.25000000,28596.32000000,1527.60800000,1682945999999,43608413.52218700,33189,802.03773000,22896422.90034180,0
1682946000000,28596.32000000,28629.42000000,28442.58000000,28457.84000000,1381.12291000,1682949599999,39414929.11486440,41306,637.39196000,18189294.39268690,0
1682949600000,28457.84000000,28573.57000000,28311.11000000,28473.30000000,2883.79202000,1682953199999,82078390.95797460,61195,1432.64404000,40778147.35891580,0
1682953200000,28473.31000000,28488.31000000,28075.36000000,28170.64000000,6264.40389000,1682956799999,176757421.56935340,108932,2921.98900000,82455702.50005100,0
1682956800000,28170.64000000,28388.16000000,28014.50000000,28360.80000000,3765.71997000,1682960399999,106159627.04444260,76654,1952.85917000,55072786.45114130,0
1682960400000,28360.80000000,28410.95000000,28167.44000000,28278.22000000,1990.63030000,1682963999999,56320946.11149330,48301,923.20082000,26121354.26602220,0
1682964000000,28278.21000000,28292.15000000,28090.71000000,28173.83000000,1658.95991000,1682967599999,46759522.25975320,45791,763.91752000,21527208.70264080,0
1682967600000,28173.83000000,28190.25000000,27799.99000000,27843.36000000,6753.52126000,1682971199999,188661881.35828760,123117,3063.43243000,85576799.60629230,0
1682971200000,27843.35000000,27964.48000000,27666.95000000,27678.09000000,3290.79657000,1682974799999,91549376.68052350,72266,1583.84508000,44070952.33044200,0
1682974800000,27678.09000000,28085.81000000,27672.86000000,27985.46000000,2043.35856000,1682978399999,57015939.29365090,53581,1104.55971000,30810637.43149340,0
1682978400000,27985.46000000,28159.26000000,27940.00000000,28020.01000000,1962.47535000,1682981999999,54992459.64285300,46663,939.97626000,26343231.80430350,0
1682982000000,28020.00000000,28144.49000000,28009.36000000,28068.26000000,1511.39018000,1682985599999,42466366.17770720,38437,735.93043000,20677615.20897270,0
1682985600000,28068.26000000,28145.60000000,27978.11000000,28050.42000000,1830.29425000,1682989199999,51334733.45561980,38455,834.65694000,23411411.18934710,0
1682989200000,28050.42000000,28092.61000000,27918.49000000,27942.87000000,1287.16353000,1682992799999,36058180.92880490,36229,590.19924000,16531836.82712990,0
1682992800000,27942.86000000,28035.98000000,27925.74000000,28008.52000000,1085.71012000,1682996399999,30376335.08439860,33489,560.27739000,15675058.20625090,0
1682996400000,28008.53000000,28046.52000000,27931.43000000,28043.76000000,931.28339000,1682999999999,26066140.26127910,25506,461.49246000,12917325.27606600,0
1683000000000,28043.75000000,28046.52000000,27918.45000000,27927.69000000,875.74443000,1683003599999,24506944.88812000,23749,420.17671000,11757938.43775480,0
1683003600000,27927.68000000,28015.00000000,27872.00000000,28000.01000000,1023.80797000,1683007199999,28617190.35004330,30328,501.80461000,14026918.39377320,0
1683007200000,28000.00000000,28035.02000000,27967.13000000,27999.10000000,844.57677000,1683010799999,23647695.32412040,26069,433.71159000,12143714.72187450,0
1683010800000,27999.10000000,28164.55000000,27992.84000000,28057.47000000,1493.66088000,1683014399999,41930179.16971440,37220,793.72270000,22283683.74109580,0
1683014400000,28057.47000000,28133.33000000,28014.06000000,28028.54000000,1472.12476000,1683017999999,41328782.41010770,34590,667.23265000,18731653.15959430,0
1683018000000,28028.55000000,28069.20000000,27939.40000000,27983.20000000,1476.82599000,1683021599999,41341912.06605320,36024,664.73936000,18607504.88941830,0
1683021600000,27983.21000000,28045.72000000,27967.56000000,28016.52000000,1027.43936000,1683025199999,28770336.01137570,30081,475.77865000,13322300.89287040,0
1683025200000,28016.53000000,28098.59000000,28012.90000000,28084.83000000,1064.03684000,1683028799999,29852384.32040350,28968,503.42342000,14123283.47672800,0
1683028800000,28084.83000000,28250.00000000,28004.53000000,28106.95000000,1987.05382000,1683032399999,55880887.92505660,48003,1035.44177000,29116684.67817120,0
1683032400000,28106.94000000,28141.00000000,27936.26000000,28009.07000000,1962.38719000,1683035999999,55018365.80486460,50487,868.44014000,24347895.56479860,0
1683036000000,28009.07000000,28629.93000000,27910.00000000,28374.22000000,9106.02335000,1683039599999,258450520.53649620,168248,4658.09895000,132205681.74842540,0
1683039600000,28374.22000000,28767.08000000,28263.70000000,28540.68000000,7079.13957000,1683043199999,201986879.70200160,127919,3599.90801000,102695240.81880310,0
1683043200000,28540.69000000,28614.45000000,28444.30000000,28468.58000000,2584.05309000,1683046799999,73691637.63957440,57387,1105.08250000,31515824.48484080,0
1683046800000,28468.58000000,28594.58000000,28431.48000000,28583.52000000,1660.93542000,1683050399999,47362075.34549120,44935,850.14748000,24242468.04342200,0
1683050400000,28583.53000000,28811.98000000,28537.19000000,28718.90000000,2684.15827000,1683053999999,76955771.49015770,67311,1363.11931000,39081137.80373500,0
1683054000000,28718.90000000,28879.88000000,28655.66000000,28686.14000000,3394.53773000,1683057599999,97679078.22209110,70662,1591.08655000,45789313.66399490,0
1683057600000,28686.13000000,28788.99000000,28622.44000000,28675.98000000,1833.48542000,1683061199999,52606182.18866460,44529,884.94458000,25392435.56980140,0
1683061200000,28675.98000000,28693.66000000,28616.08000000,28660.46000000,834.82841000,1683064799999,23920630.88017130,32853,342.75323000,9821385.85803490,0
1683064800000,28660.45000000,28815.43000000,28651.99000000,28736.91000000,1996.34648000,1683068399999,57381672.28848720,45265,998.22146000,28688769.14004290,0
1683068400000,28736.91000000,28770.18000000,28625.19000000,28669.86000000,1288.90536000,1683071999999,36969405.71854730,36390,584.90778000,16777365.19420720,0
1683072000000,28669.85000000,28689.35000000,28488.17000000,28503.72000000,2005.37832000,1683075599999,57340564.12839220,44971,1034.70604000,29588040.26388030,0
1683075600000,28503.71000000,28594.56000000,28489.42000000,28542.06000000,1372.22488000,1683079199999,39161521.61506130,32115,697.56874000,19907057.99848510,0
1683079200000,28542.06000000,28543.90000000,28336.30000000,28508.62000000,1731.62909000,1683082799999,49235906.27000410,37082,810.26991000,23039945.30856680,0
1683082800000,28508.62000000,28538.30000000,28444.13000000,28520.90000000,945.14960000,1683086399999,26938186.50826290,23021,464.40666000,13236234.03992820,0
1683086400000,28520.89000000,28525.24000000,28428.61000000,28514.99000000,953.77599000,1683089999999,27173736.25005130,22254,449.16484000,12796327.24259390,0
1683090000000,28514.99000000,28524.12000000,28452.10000000,28477.19000000,874.38274000,1683093599999,24910426.64777430,24016,379.41151000,10808828.25669070,0
1683093600000,28477.20000000,28680.00000000,28427.56000000,28600.02000000,2073.85163000,1683097199999,59224191.19065800,46341,1096.50638000,31315511.70015230,0
1683097200000,28600.02000000,28674.69000000,28582.44000000,28653.80000000,1406.01574000,1683100799999,40257335.18752110,30807,764.38635000,21885055.79872120,0
1683100800000,28653.81000000,28767.93000000,28589.00000000,28691.21000000,1885.69026000,1683104399999,54090767.84422720,41274,941.63991000,27013505.77396220,0
1683104400000,28691.21000000,28696.78000000,28602.54000000,28665.36000000,1196.99083000,1683107999999,34291118.34180620,30323,590.82280000,16924902.48140180,0
1683108000000,28665.37000000,28678.23000000,28557.16000000,28573.49000000,1510.26010000,1683111599999,43242664.29803330,32197,702.97215000,20126532.68864710,0
1683111600000,28573.49000000,28646.43000000,28526.18000000,28543.74000000,1510.86840000,1683115199999,43188635.70347240,45553,708.47637000,20251570.84694320,0
1683115200000,28543.73000000,28583.33000000,28207.61000000,28306.53000000,4857.55836000,1683118799999,138071512.96397120,123559,2281.54106000,64854441.38839690,0
1683118800000,28306.53000000,28400.00000000,28128.31000000,28373.55000000,4086.10572000,1683122399999,115522125.33919880,99464,2092.22875000,59147124.95935810,0
1683122400000,28373.55000000,28384.69000000,28113.69000000,28215.86000000,2876.46780000,1683125999999,81282867.35805170,62143,1221.96292000,34520476.63307480,0
1683126000000,28215.86000000,28347.29000000,28152.46000000,28311.51000000,1861.78483000,1683129599999,52602116.96986890,47390,991.28816000,28006660.45005160,0
1683129600000,28311.52000000,28488.00000000,28247.41000000,28476.96000000,2382.78705000,1683133199999,67627225.20845930,51491,1293.45505000,36714711.81117000,0
1683133200000,28476.96000000,28780.00000000,28380.00000000,28576.70000000,4679.85417000,1683136799999,133789780.50203260,105956,2475.69459000,70779346.96799120,0
1683136800000,28576.70000000,28800.00000000,28218.65000000,28444.29000000,8652.90108000,1683140399999,246668303.84966410,190406,4291.66624000,122337121.98974660,0
1683140400000,28444.29000000,28507.82000000,28211.08000000,28322.98000000,3400.77390000,1683143999999,96406787.10492420,99392,1607.08979000,45559636.06504230,0
1683144000000,28322.97000000,28577.21000000,28285.19000000,28518.72000000,1994.26637000,1683147599999,56670257.16842270,49856,1094.67453000,31109794.82827500,0
1683147600000,28518.71000000,29057.62000000,28517.71000000,28923.52000000,5633.43575000,1683151199999,162602466.30560620,120372,3083.77114000,88993004.23668600,0
1683151200000,28923.53000000,29266.66000000,28923.52000000,29107.13000000,4541.42253000,1683154799999,132284499.39751080,95535,2316.89421000,67478478.32620820,0
1683154800000,29107.13000000,29143.47000000,28941.44000000,29026.16000000,2182.21699000,1683158399999,63378222.69026880,47391,900.61188000,26155653.19478440,0
1683158400000,29026.16000000,29104.27000000,28950.98000000,29043.94000000,1804.91666000,1683161999999,52407646.43148620,40310,953.24531000,27679860.00163830,0
1683162000000,29043.93000000,29078.75000000,28975.00000000,29070.67000000,1325.13559000,1683165599999,38475765.80017850,28392,693.62340000,20140449.65078750,0
1683165600000,29070.67000000,29195.94000000,28991.35000000,29060.61000000,1746.59499000,1683169199999,50789628.00863690,37029,896.78513000,26079847.31708780,0
1683169200000,29060.60000000,29100.00000000,29016.78000000,29096.86000000,1146.74487000,1683172799999,33328317.82806090,27838,513.67350000,14929921.82706730,0
1683172800000,29096.85000000,29130.00000000,29064.31000000,29102.33000000,1170.15303000,1683176399999,34049207.54528360,26109,542.73735000,15792229.40348170,0
1683176400000,29102.32000000,29215.90000000,29057.82000000,29203.90000000,1750.90189000,1683179999999,51043610.13712630,36205,958.73040000,27955200.07935470,0
